field,yield_plan
62.17.13.012.00,2.8586206896551727
62.17.13.013.00,3.178787878787879
62.17.13.014.00,2.75
62.17.13.015.00,3.0125
62.17.13.016.00,3.0125
62.17.13.017.00,2.6333333333333333
62.17.13.018.00,2.82
62.17.13.019.00,3.0384615384615383
62.17.13.020.00,3.0125
62.17.13.021.00,2.805263157894737
62.17.13.022.00,2.9352941176470586
62.17.13.023.00,2.7
62.17.13.024.00,1.7829268292682925
62.17.13.025.00,2.9
62.17.13.026.00,2.94
62.17.13.027.00,2.805263157894737
62.17.13.028.00,2.6692307692307695
62.17.13.029.00,3.257142857142857
62.17.13.030.00,3.0428571428571427
62.17.13.031.00,2.9
62.17.13.032.00,3.042857142857143
62.17.13.033.00,3.02
62.17.13.034.00,2.8666666666666667
62.17.13.035.00,2.75
62.17.13.036.00,2.6545454545454543
62.17.13.037.00,1.7916666666666667
62.17.13.038.00,1.7833333333333332
62.17.13.039.00,2.7823529411764705
62.17.13.040.00,3.2
62.17.13.041.00,2.9352941176470586
62.17.13.042.00,2.9352941176470586
62.17.13.043.00,1.7818181818181815
62.17.13.044.00,1.8055555555555556
62.17.13.045.00,3.117391304347826
62.17.13.046.00,3.185714285714286
62.17.13.047.00,3.1500000000000004
62.17.13.048.00,3.0428571428571427
62.17.13.049.00,3.061290322580645
62.17.13.050.00,1.7
62.17.13.051.00,1.7782608695652173
62.17.13.052.00,3.159259259259259
62.17.13.053.00,1.9
62.17.13.054.00,2.93030303030303
62.17.13.055.00,2.764864864864865
62.17.13.056.00,3.6
62.17.13.057.00,3.2043478260869565
62.17.13.058.00,2.9555555555555557
62.17.13.059.00,3.1631578947368424
62.17.13.060.00,1.9
62.17.13.060.01,4.9
62.17.13.060.02,4.9
62.17.13.060.03,4.9
62.17.13.061.00,2.2
62.17.13.062.00,3.6142857142857143
62.17.13.063.00,1.9
62.17.13.065.00,2.5
62.17.14.001.00,5.9
62.17.14.002.00,3.978787878787879
62.17.14.003.00,6.56
62.17.14.004.00,4.027272727272727
62.17.14.005.00,
62.17.14.005.02,5.9
62.17.14.006.00,2.5
62.17.14.007.00,2.5
62.17.14.008.01,4.421428571428572
62.17.14.008.02,4.6000000000000005
62.17.14.009.00,2.5
62.17.14.011.00,4.302777777777778
62.17.14.012.00,4.442857142857143
62.17.14.013.00,3.8333333333333335
62.17.14.014.00,3.0588235294117645
62.17.14.015.00,3.0085714285714285
62.17.14.016.00,2.5
62.17.14.017.00,3.3
62.17.14.017.01,4.9
62.17.14.017.02,5.1
62.17.14.018.00,3.0588235294117645
62.17.14.019.00,2.5
62.17.14.020.00,4.07037037037037
62.17.14.021.00,4.445454545454545
62.17.14.022.00,3.33125
62.17.14.023.00,3.2777777777777777
62.17.14.024.00,3.421212121212121
62.17.14.025.00,3.3499999999999996
62.17.14.026.00,4.627272727272727
62.17.14.027.00,3.2241379310344827
62.17.14.028.00,3.4696969696969697
62.17.14.029.00,3.388888888888889
62.17.14.030.00,3.158823529411765
62.17.14.031.00,3.4499999999999997
62.17.14.032.00,3.421212121212121
62.17.14.033.00,3.414285714285714
62.17.14.035.00,5.1
62.17.14.036.00,3.9
62.17.14.037.01,5.9
62.17.14.037.03,5.9
62.18.02.001.01,1.4583333333333333
62.18.02.001.02,5.799999999999999
62.18.02.001.03,3.801923076923077
62.18.02.001.04,
62.18.02.002.00,4.114137931034483
62.18.02.003.01,4.4157692307692304
62.18.02.004.00,
62.18.02.004.01,3.495
62.18.02.004.02,
62.18.02.005.00,1.3157894736842106
62.18.02.006.00,4.232
62.18.02.007.00,4.232
62.18.02.008.01,4.212857142857143
62.18.02.008.02,4.217894736842105
62.18.02.009.01,2.46
62.18.02.009.03,2.46
62.18.02.010.00,4.289245283018867
62.18.02.011.00,
62.18.02.011.01,4.351707317073171
62.18.02.012.00,4.4937499999999995
62.18.02.013.00,6.795238095238095
62.18.02.014.00,2.46
62.18.02.015.00,2.588125
62.18.02.016.00,1.9955555555555557
62.18.02.017.00,8.0
62.18.02.017.01,2.46
62.18.02.018.00,4.943448275862069
62.18.03.001.00,
62.18.03.001.01,2.450909090909091
62.18.03.002.00,
62.18.03.002.01,2.8133333333333335
62.18.03.003.00,
62.18.03.003.01,2.6216666666666666
62.18.04.001.01,5.294
62.18.04.001.02,5.559523809523809
62.18.04.001.04,
62.18.04.002.01,4.808695652173912
62.18.04.002.02,4.73661971830986
62.18.04.002.03,
62.18.04.003.00,5.050515463917526
62.18.04.004.00,4.202222222222222
62.18.04.005.00,4.224117647058824
62.18.04.006.00,6.1
62.18.04.007.00,4.867999999999999
62.18.04.009.01,4.8307692307692305
62.18.04.009.02,7.5
62.18.04.009.03,7.5
62.18.04.010.00,4.2128571428571435
62.18.04.011.00,3.8999999999999995
62.18.04.011.02,7.5
62.18.04.012.00,4.206875
62.18.04.013.00,
62.18.04.013.01,4.6
62.18.04.013.02,3.9988764044943816
62.18.04.013.04,7.5
62.18.04.013.05,7.5
62.18.04.014.00,3.3119047619047617
62.18.04.015.00,3.402941176470588
62.18.04.016.00,4.156410256410256
62.18.04.017.00,4.237826086956522
62.18.04.018.00,1.9696969696969697
62.18.04.019.00,5.304878048780488
62.18.04.020.00,
62.18.04.020.01,3.3878787878787877
62.18.04.020.02,1.0
62.18.04.020.03,
62.18.04.022.00,4.177407407407408
62.18.04.023.00,3.3222222222222224
62.18.04.024.00,6.014285714285714
62.18.04.025.00,3.83
62.18.04.025.01,1.9
62.18.04.026.00,3.3583333333333334
62.18.04.027.00,2.568076923076923
62.18.04.028.00,6.703571428571428
62.18.04.029.00,8.0
62.18.04.030.00,4.216666666666667
62.18.04.031.00,
62.18.04.031.01,2.0
62.18.04.031.02,2.0
62.18.04.032.00,4.122522522522522
62.18.04.033.00,3.38
62.18.07.001.00,2.46
62.18.07.001.01,3.9
62.18.07.001.02,3.9
62.18.07.002.01,4.676991150442478
62.18.07.002.02,3.196296296296296
62.18.07.003.00,3.158443113772455
62.18.07.004.00,2.9134615384615383
62.18.07.005.00,3.161111111111111
62.18.07.006.00,2.0
62.18.07.006.01,3.9
62.18.07.006.02,3.9
62.18.07.007.00,5.8
62.18.07.007.01,2.0
62.18.07.007.02,2.0
62.18.07.008.00,
62.18.07.008.01,1.8946808510638298
62.18.07.008.02,1.725
62.18.07.009.00,4.2329896907216495
62.18.07.010.00,4.388571428571429
62.18.07.011.00,1.8774647887323945
62.18.07.012.00,3.1692307692307695
62.18.07.013.00,1.8971428571428572
62.18.07.015.00,3.036363636363636
62.18.07.017.00,
62.18.08.001.00,4.466666666666667
62.18.08.003.00,4.6571428571428575
62.18.08.004.00,3.3868421052631574
62.18.08.005.00,4.248484848484848
62.18.08.006.00,3.2933333333333334
62.18.08.007.00,3.385714285714286
62.18.08.008.00,3.346808510638298
62.18.08.009.00,
62.18.08.009.01,3.183673469387755
62.18.08.009.02,3.9
62.18.08.009.03,3.9
62.18.08.010.00,
62.18.08.010.01,3.406
62.18.08.010.02,2.6
62.18.08.011.01,3.360975609756098
62.18.08.011.02,3.3321839080459768
62.18.08.012.00,4.484
62.18.08.013.00,1.7
62.18.08.013.01,7.5
62.18.08.013.02,7.5
62.18.08.013.03,7.5
62.18.08.013.04,7.5
62.18.08.014.00,1.7
62.18.08.014.01,2.0
62.18.08.014.02,2.0
62.18.08.015.00,1.8843750000000001
62.18.08.016.00,3.667857142857143
62.18.08.019.00,2.1319999999999997
62.18.11.001.00,4.8
62.18.11.001.01,3.9
62.18.11.001.02,3.8999999999999995
62.18.11.002.00,2.0
62.18.11.002.01,1.7
62.18.11.002.02,1.7
62.18.11.003.00,2.9086956521739133
62.18.11.004.00,3.08876404494382
62.18.11.005.00,1.875714285714286
62.18.11.006.01,2.934920634920635
62.18.11.006.02,2.741
62.18.11.007.00,1.7
62.18.11.007.01,2.0
62.18.11.007.02,2.0
62.18.11.008.00,4.8
62.18.11.008.01,1.88
62.18.11.008.02,1.8799999999999997
62.18.11.008.03,1.8800000000000001
62.18.11.009.00,3.9015384615384616
62.18.11.021.00,2.8925925925925924
62.18.15.001.00,4.1
62.18.15.002.00,2.46
62.18.15.003.00,2.6
62.18.15.004.00,2.6
62.18.15.005.00,4.1
62.18.15.006.01,3.9681818181818183
62.18.15.006.02,2.6
62.18.15.006.03,
62.18.15.006.04,1.9
62.18.15.006.05,2.6
62.18.15.007.00,2.6000000000000005
62.18.15.008.00,2.6
62.18.15.009.00,1.9
62.18.15.010.00,3.9697674418604647
62.18.15.011.00,2.6
62.18.15.012.00,3.957142857142857
62.18.15.013.00,2.6
62.18.15.014.01,2.6
62.18.15.014.02,4.1
62.18.15.014.03,1.9
62.18.15.015.00,
62.18.15.015.01,
62.18.15.015.02,1.9
62.18.15.016.00,1.9
62.18.15.017.00,2.6
62.18.15.018.00,2.6
62.18.15.019.00,3.45
62.18.15.020.00,2.6
62.18.15.021.00,2.6
62.18.15.022.00,3.5
62.18.15.023.00,2.46
62.18.15.024.00,3.5
62.18.15.025.00,3.444827586206897
62.18.15.026.00,2.46
62.18.15.027.00,2.46
62.18.15.028.00,2.46
62.18.15.029.00,2.46
62.18.15.030.00,4.1
62.18.15.031.00,4.1
62.18.15.032.00,4.1
62.18.15.033.00,4.1
62.18.15.034.00,4.1
62.18.15.035.00,4.1
62.18.15.036.00,
62.18.15.036.01,2.46
62.18.15.036.02,4.1
62.18.15.037.00,2.6
62.18.15.038.00,1.9
62.18.15.039.00,2.6
62.18.15.040.00,
62.18.15.041.00,2.6
62.22.04.001.00,3.3835
62.22.04.002.00,3.628875
62.22.04.003.00,3.5901315789473687
62.22.04.004.00,3.701120689655173
62.22.04.005.00,3.663928571428572
62.22.04.006.00,3.743235294117647
62.22.04.007.00,3.4590000000000005
62.23.01.001.00,
62.23.01.001.01,4.300526315789473
62.23.01.001.02,3.1453333333333333
62.23.01.001.03,3.313454545454545
62.23.01.002.00,2.0
62.23.01.002.01,5.489999999999999
62.23.01.002.02,5.489999999999999
62.23.01.003.00,3.8696428571428574
62.23.01.004.00,3.5849056603773586
62.23.01.005.00,
62.23.01.005.01,3.907777777777778
62.23.01.005.02,4.0408
62.23.01.006.00,2.0
62.23.01.006.01,
62.23.01.006.02,5.8
62.23.01.007.00,2.46
62.23.01.008.00,1.8933333333333333
62.23.01.009.00,5.8
62.23.02.001.00,
62.23.02.001.01,2.0
62.23.02.001.02,5.8
62.23.02.002.00,5.8
62.23.02.002.01,2.0
62.23.02.003.00,5.8
62.23.02.003.01,2.0
62.23.02.004.00,
62.23.02.004.01,3.5545454545454547
62.23.02.005.00,3.6888888888888887
62.23.02.006.00,5.8
62.23.03.001.01,1.8181818181818181
62.23.03.002.00,3.4112195121951214
62.23.03.003.00,4.8
62.23.03.003.01,1.9
62.23.03.003.02,1.9
62.23.03.004.00,2.991304347826087
62.23.03.005.00,3.4818181818181815
62.23.03.006.02,1.82
62.23.03.006.03,1.7
62.23.03.007.01,5.198969072164949
62.23.03.007.03,7.5
62.23.03.008.00,4.8
62.23.03.008.01,1.9
62.23.03.009.00,7.5
62.23.03.009.01,3.9
62.23.03.009.02,3.9
62.23.03.009.03,3.9
62.23.03.010.00,2.46
62.23.03.010.01,4.5
62.23.03.010.02,4.5
62.23.06.001.00,2.0
62.23.06.001.01,
62.23.06.001.02,5.8
62.23.06.002.00,
62.23.06.002.01,4.8
62.23.06.002.02,4.8
62.23.06.003.00,4.117142857142857
62.23.06.004.00,6.268468468468469
62.23.06.005.00,6.518888888888889
62.23.06.006.00,7.117884615384615
62.23.06.007.00,4.502857142857143
62.23.06.008.00,3.83
62.23.06.008.01,7.5
62.23.06.009.00,
62.23.06.009.01,6.38
62.23.06.009.02,5.8
62.23.06.012.00,4.232
62.23.06.014.00,4.232
62.23.06.020.00,
62.23.06.020.01,5.8
62.23.06.020.02,
62.23.06.021.00,4.366666666666666
62.23.06.022.00,4.442105263157894
62.23.06.023.00,4.295
62.23.06.024.00,4.2823529411764705
62.23.06.025.00,4.08
62.23.06.026.00,5.8
62.23.06.027.00,5.8
62.23.06.028.00,4.306666666666667
62.23.06.030.00,3.957142857142857
62.23.06.034.00,3.8153846153846156
62.23.06.035.00,3.9894736842105263
62.23.06.036.00,4.08
62.23.06.037.00,4.21578947368421
62.23.06.038.00,3.7933333333333334
62.23.06.039.00,3.7933333333333334
62.23.06.040.00,5.297575757575757
62.23.06.041.00,1.7093333333333334
62.23.06.042.00,2.2
62.23.06.043.00,6.38
62.23.06.043.01,2.0
62.23.06.043.02,2.0
62.23.06.043.03,2.0
62.23.06.044.00,4.057272727272727
62.23.06.045.00,7.1899999999999995
62.23.06.046.00,7.2872
62.23.06.047.00,4.336585365853659
62.23.06.048.00,
62.23.06.048.01,3.742857142857143
62.23.06.048.02,3.338461538461538
62.23.06.049.00,4.408695652173913
62.23.06.050.00,4.255172413793104
62.23.06.051.00,1.832
62.23.06.052.00,4.276190476190476
62.23.06.053.00,4.7
62.23.06.054.00,4.072727272727272
62.23.06.055.00,
62.23.06.055.01,2.795294117647059
62.23.06.055.02,2.3533333333333335
62.23.06.056.00,
62.23.06.056.01,1.7
62.23.06.056.02,2.5
62.23.06.057.00,
62.23.06.057.01,1.7
62.23.06.057.02,1.7
62.23.06.058.00,2.963013698630137
62.23.06.059.00,
62.23.06.059.01,4.134545454545455
62.23.06.059.02,2.9499999999999997
62.23.06.060.00,2.46
62.23.06.061.00,3.5753956834532374
62.23.06.061.01,
62.23.06.061.02,
62.23.06.061.03,
62.23.06.061.04,
62.23.06.062.00,3.5313432835820895
62.23.06.063.00,4.276666666666666
62.23.06.064.00,3.0110091743119267
62.23.06.065.00,3.1009345794392527
62.23.06.066.00,3.1199999999999997
62.23.06.067.00,4.232
62.23.06.068.00,4.256363636363637
62.23.06.069.00,4.276666666666666
62.23.06.070.00,4.3660000000000005
62.23.06.071.00,2.786206896551724
62.23.06.073.00,2.989041095890411
62.23.06.074.00,3.745882352941176
62.23.06.077.00,5.442857142857143
62.23.06.078.00,5.2371428571428575
62.23.06.079.00,5.025
62.23.06.080.00,7.5
62.23.06.080.01,3.9
62.23.06.080.02,3.8999999999999995
62.23.06.081.00,5.318181818181818
62.23.06.085.00,
62.23.06.085.01,1.7444444444444445
62.23.06.086.00,1.8674418604651162
62.23.06.087.00,3.5180487804878044
62.23.06.088.00,
62.23.06.088.01,3.4910344827586206
62.23.06.088.02,4.8
62.23.06.090.00,3.409734513274336
62.23.06.091.00,
62.23.06.091.01,1.873076923076923
62.23.06.092.00,1.7
62.23.06.092.01,4.5
62.23.06.092.02,4.5
62.23.06.093.00,1.854054054054054
62.23.06.094.00,1.84
62.23.06.095.00,1.85
62.23.06.096.00,3.0822784810126582
62.23.06.097.00,
62.23.06.097.01,2.46
62.23.06.097.02,
62.24.07.001.00,1.6058823529411765
62.24.07.002.00,3.8272727272727276
62.24.07.003.00,3.8272727272727276
62.24.07.004.00,1.9800000000000002
62.24.07.005.00,2.4
62.24.07.005.01,5.9
62.24.07.006.00,3.4920000000000004
62.24.07.007.00,3.75
62.24.07.008.00,4.090476190476191
62.24.07.009.00,4.889473684210526
62.24.07.010.00,3.92962962962963
62.24.07.011.00,3.75
62.24.07.012.00,1.75
62.24.07.013.00,4.0760000000000005
62.24.07.014.00,3.9240000000000004
62.24.07.015.00,4.0760000000000005
62.24.07.016.00,3.728571428571429
62.24.11.001.00,3.4823529411764707
62.24.11.002.00,3.2999999999999994
62.24.11.003.00,3.2119999999999997
62.24.11.004.00,3.634782608695652
62.24.11.005.00,3.9960000000000004
62.24.11.006.00,3.6714285714285713
62.24.11.007.00,3.5115384615384615
62.24.11.008.01,3.7782608695652176
62.24.11.008.02,3.1
62.24.11.009.00,3.6319999999999997
62.24.11.010.01,3.2189189189189187
62.24.11.010.03,3.9000000000000004
62.24.11.011.01,4.768965517241378
62.24.11.012.00,4.552941176470589
62.24.11.013.00,6.15
62.24.11.014.00,3.635294117647059
62.24.11.015.00,4.017647058823529
62.24.11.016.00,3.590909090909091
62.24.11.017.00,3.488888888888889
62.24.11.019.01,6.492857142857142
62.24.11.019.02,7.1000000000000005
62.24.11.020.00,6.9
62.24.11.021.00,7.363157894736842
62.24.11.022.00,7.9105263157894745
62.24.11.023.00,7.25
62.24.11.024.00,7.841935483870968
62.24.11.025.00,7.797777777777777
62.24.11.026.00,7.9222222222222225
62.24.11.027.00,7.841935483870968
62.24.11.028.00,4.263636363636364
62.24.11.029.00,5.214814814814815
62.24.11.032.00,7.310526315789474
62.24.11.033.00,5.526666666666667
62.24.11.034.00,3.609090909090909
62.24.11.035.00,3.376923076923077
62.24.11.036.00,4.457142857142857
62.24.11.037.00,3.569230769230769
62.24.11.038.00,4.748387096774194
62.24.11.039.00,6.746153846153846
62.24.11.040.00,5.300000000000001
62.24.11.041.00,3.94
62.24.11.042.00,5.277777777777778
62.24.11.043.00,2.4
62.24.11.044.00,4.54
62.24.11.045.00,3.9
62.24.11.046.02,3.3
62.24.11.046.03,
62.24.11.047.00,6.928571428571429
62.24.12.001.00,3.331578947368421
62.24.12.002.00,3.2382978723404254
62.24.12.003.00,3.14
62.24.12.004.00,3.0825
62.24.12.005.00,3.2324324324324327
62.24.12.007.00,2.9829268292682927
62.24.12.008.00,3.0627906976744184
62.24.12.009.00,3.0475000000000003
62.24.12.010.00,5.900000000000001
62.24.12.011.00,3.25
62.24.12.013.00,5.9
62.24.12.014.00,5.9
62.24.14.001.00,1.7857142857142858
62.24.14.002.00,1.7933333333333332
62.24.14.003.00,1.7769230769230768
62.24.14.004.00,1.7999999999999998
62.24.14.005.00,1.796774193548387
62.24.14.006.00,3.488235294117647
62.24.14.007.00,1.7999999999999998
62.24.14.008.00,1.803225806451613
62.24.14.009.00,1.7914285714285714
62.24.14.010.00,1.7903225806451613
62.24.14.011.00,1.7866666666666666
62.24.14.012.00,1.78
62.24.14.013.02,3.1
62.24.14.014.00,4.166666666666667
62.24.14.015.00,5.5
62.24.14.016.00,7.082857142857143
62.24.14.017.00,4.3
62.24.14.018.00,1.7038461538461538
62.24.14.019.00,7.699999999999999
62.24.14.020.00,7.0249999999999995
62.24.14.021.00,7.223529411764706
62.24.14.022.00,4.5
62.24.14.023.00,4.5
62.24.14.024.00,7.918181818181818
62.24.14.025.00,4.0875
62.24.14.026.00,4.866666666666667
62.24.14.027.00,1.6818181818181819
62.24.14.028.00,4.54
62.24.14.031.00,4.530434782608696
62.24.14.032.00,5.9
62.24.14.033.00,5.9
62.24.14.034.00,
62.24.14.035.00,7.7
62.24.14.036.00,2.9611111111111112
62.24.14.037.00,3.8485714285714283
62.24.14.038.00,6.057894736842106
62.24.14.039.00,2.2333333333333334
62.24.14.040.00,3.740740740740741
62.24.14.041.00,3.6919999999999997
62.24.14.042.00,3.6919999999999997
62.24.14.043.00,2.4
62.24.14.044.00,2.9466666666666668
62.24.14.045.00,1.823076923076923
62.24.14.046.00,1.6705882352941177
62.24.14.047.00,2.8333333333333335
62.24.14.048.00,3.9555555555555557
62.24.14.049.00,3.488888888888889
62.24.14.050.00,2.848076923076923
62.24.14.051.00,4.655555555555555
62.24.14.052.00,2.7375
62.24.14.053.00,7.5
62.24.14.054.00,2.4
62.24.14.055.00,2.4
63.21.02.001.00,1.7
63.21.02.002.00,1.6999999999999997
63.21.02.004.00,1.7
63.21.02.005.00,
63.21.02.005.01,1.7
63.21.02.005.02,1.7
63.21.02.005.03,1.7
63.21.02.006.00,1.7
63.21.02.007.00,1.7
63.21.02.008.00,1.7
63.21.02.009.00,1.7
63.21.02.010.00,1.7
63.21.02.011.00,1.7
63.21.05.001.00,1.7
63.21.05.002.00,1.7
63.21.05.003.00,1.7
63.21.05.004.00,
63.21.05.005.00,1.7
63.21.05.005.01,
63.21.05.005.02,
63.21.05.006.00,1.7
63.21.06.002.00,2.76
63.21.06.003.00,1.7
63.21.06.003.01,3.0
63.21.06.003.02,
63.21.06.007.01,2.302439024390244
63.21.06.007.02,2.3175
63.21.06.007.03,2.409090909090909
63.21.06.008.01,2.257142857142857
63.21.06.008.02,3.4
63.21.06.008.03,2.375
63.21.06.008.04,3.4
63.21.06.010.01,5.066666666666666
63.21.06.010.02,2.6892307692307695
63.21.06.010.03,
63.21.06.010.04,
63.21.06.010.05,5.06875
63.21.06.011.00,2.708641975308642
63.21.06.012.00,2.8511627906976744
63.21.06.013.00,2.847826086956522
63.21.06.014.01,5.059459459459459
63.21.06.014.02,3.0469387755102044
63.21.06.014.03,5.0
63.21.06.016.01,3.4
63.21.06.016.02,3.4
63.21.06.016.03,3.4
63.21.06.016.04,3.4
63.21.06.016.05,3.4
63.21.06.017.00,3.4
63.21.06.018.01,3.4
63.21.06.018.02,3.4
63.21.06.018.03,2.3971014492753624
63.21.06.018.04,2.442857142857143
63.21.06.018.05,1.7
63.21.06.019.01,3.4
63.21.06.019.02,3.4
63.21.06.020.01,3.4
63.21.06.020.02,3.0933333333333333
63.21.06.022.01,3.0
63.21.06.022.02,5.064150943396226
63.21.06.022.03,2.835227272727273
63.21.06.022.04,5.0
63.21.06.022.05,5.0
63.21.06.022.06,2.855
63.21.06.022.07,3.0
63.21.06.025.00,5.055172413793104
63.21.06.026.00,5.0649999999999995
63.21.06.027.00,5.053571428571429
63.21.06.028.00,5.06140350877193
63.21.06.029.00,2.8825
63.21.06.030.00,3.0357142857142856
63.21.06.031.00,4.484615384615385
63.21.06.032.00,2.24
63.21.06.033.00,3.4
63.21.06.034.00,3.4
63.21.06.035.00,3.4
63.21.06.036.01,3.4
63.21.06.036.02,3.4
63.21.06.037.00,3.4
63.21.06.038.00,3.4
63.21.06.039.00,3.4
63.21.06.040.01,3.4
63.21.06.040.02,3.3999999999999995
63.21.06.041.01,3.5686746987951805
63.21.06.041.02,3.4545454545454546
63.21.06.042.01,2.6705882352941175
63.21.06.042.02,2.9486486486486485
63.21.06.043.01,2.96
63.21.06.043.02,2.94875
63.21.06.044.00,2.9454545454545458
63.21.06.045.00,2.7278688524590167
63.21.06.046.00,5.0
63.21.06.047.01,2.4166666666666665
63.21.06.047.02,2.423157894736842
63.21.06.049.00,2.3851851851851853
63.21.06.050.00,2.404819277108434
63.21.06.051.01,5.0
63.21.06.051.02,3.411428571428571
63.21.06.052.00,3.370149253731343
63.21.06.053.00,2.715384615384615
63.21.06.054.01,2.864705882352941
63.21.06.054.02,5.0
63.21.06.055.00,5.057142857142857
63.21.06.056.00,5.0
63.21.06.057.00,3.0
63.21.06.074.00,2.4375
63.21.06.075.00,2.3733333333333335
63.21.06.076.00,2.4375
63.21.06.077.00,3.4
63.21.06.079.00,3.3999999999999995
63.21.06.080.00,3.3999999999999995
63.21.06.081.00,2.6416666666666666
63.21.06.082.00,3.4
63.21.06.084.00,3.4
63.21.06.085.00,2.7241379310344827
63.21.06.086.00,3.4
63.21.06.088.00,3.4
63.21.06.091.00,3.4
63.21.06.093.00,5.0
63.21.06.094.00,5.0
63.21.06.095.00,2.454838709677419
63.21.06.096.00,3.4
63.21.06.097.00,3.4
72.22.02.001.00,5.833333333333333
72.22.02.002.00,3.3555555555555556
72.22.02.003.00,3.3529411764705883
72.22.02.004.00,3.25
72.22.02.005.00,3.3600000000000003
72.22.02.006.00,3.290909090909091
72.22.02.007.00,3.3333333333333335
72.22.02.008.00,3.8
72.22.02.009.00,3.475
72.22.02.010.00,3.6
72.22.02.010.01,3.4
72.22.02.010.02,3.4
72.22.02.010.03,3.3999999999999995
72.22.02.010.04,3.4
72.22.02.010.05,3.4
72.22.02.011.00,3.6681818181818184
72.22.02.012.00,3.8
72.22.02.016.00,5.4
72.22.02.018.00,5.0
72.22.02.019.00,3.9333333333333336
72.22.02.020.00,3.9333333333333336
72.22.02.021.00,4.0
72.22.02.022.00,5.384615384615385
72.22.02.024.00,5.131578947368421
72.22.02.025.00,3.88
72.22.02.028.00,4.165384615384616
72.22.02.029.00,4.0
72.22.02.030.00,3.682352941176471
72.22.02.032.01,4.36
72.22.02.032.02,
72.22.02.033.00,3.3360000000000003
72.22.02.034.00,3.2842105263157895
72.22.02.035.00,3.2470588235294118
72.22.02.036.00,3.3517241379310345
72.22.02.037.00,3.0
72.22.02.038.00,3.5578947368421048
72.22.02.039.00,4.9875
72.22.02.040.00,5.0625
72.22.02.041.00,5.0
72.22.02.042.00,3.5
72.22.02.043.00,3.5
72.22.02.044.00,3.5588235294117645
72.22.02.045.00,5.129032258064516
72.22.02.046.00,3.568421052631579
72.22.02.047.00,3.563636363636364
72.22.02.048.00,3.5549999999999997
72.22.02.049.00,3.565
72.22.02.050.00,4.2
72.22.02.051.00,4.0
72.22.02.052.00,3.9333333333333336
72.22.02.053.00,4.242105263157894
72.22.02.054.00,3.857142857142857
72.22.02.055.00,3.933333333333333
72.22.02.056.00,3.694736842105263
72.22.02.057.00,3.5
72.22.02.058.00,3.472
72.22.02.059.00,3.472727272727273
72.22.02.060.00,3.6000000000000005
72.22.10.001.00,5.6000000000000005
72.22.10.002.00,3.3658536585365852
72.22.10.003.00,2.674285714285714
72.22.10.004.00,2.723076923076923
