field,region,land_type,fertility_score,season,crop,crop_predecessor,crop_yearold,area,hybrid,reproduction,seed_origin,technology,yield_plan,p2o5,k2o,humus,ph
62.23.06.085.02,Рязань,пашня,4,2024,Пар,Соя,,7.83,,,,,,69.5,158.88,4.92,5.02
62.23.06.086.00,Рязань,пашня,4,2024,Соя,Соя,,63.68,Аргента,РС-3,Свои,классическая с плугом,2,74.39,150.75,4.85,4.9
62.23.06.087.00,Рязань,пашня,4,2024,Оз.пшеница мягкая,Чечевица,,29.15,Алексеич,ЭС,Покупные,минимальная,4.8,220.87,195.67,5.7,5.32
62.23.06.088.01,Рязань,пашня,4,2024,Оз.пшеница мягкая,Чечевица,,72.72,Алексеич,ЭС,Покупные,минимальная,4.8,38.23,127.33,4.3,4.92
62.23.06.088.02,Рязань,пашня,4,2024,Оз.пшеница мягкая,Пар,,74.75,Тайгета,ЭС,Покупные,минимальная,4.8,38.23,127.33,4.3,4.92
62.23.06.090.00,Рязань,пашня,4,2024,Яр.пшеница мягкая,Соя,,201.76,Ликамеро,РС-1,Свои,минимальная,4.5,139.25,258.17,4.88,5
62.23.06.091.01,Рязань,пашня,4,2024,Соя,Соя,,19.54,Акцент,РС-1,Свои,минимальная,2,127.53,131,4.8,5.2
62.23.06.091.02,Рязань,пашня,4,2024,Пар,Соя,,5.42,,,,,,127.53,131,4.8,5.2
62.23.06.092.01,Рязань,пашня,4,2024,Яр.пшеница мягкая,Соя,,337.29,Ликамеро,РС-1,Свои,минимальная,4.5,242.48,344.58,4.75,5.46
62.23.06.092.02,Рязань,пашня,4,2024,Яр.пшеница мягкая,Соя,,80.61,Ликамеро,ЭС,Покупные,минимальная,4.5,242.48,344.58,4.75,5.46
62.23.06.093.00,Рязань,пашня,4,2024,Соя,Соя,,36.25,Аргента,РС-3,Свои,минимальная,2,123.55,187.25,4.4,5.12
62.23.06.094.00,Рязань,пашня,4,2024,Соя,Соя,,25.46,Аргента,РС-3,Свои,минимальная,2,217.03,149,4.2,5.42
62.23.06.095.00,Рязань,пашня,4,2024,Соя,Соя,,15.84,Аргента,РС-3,Свои,минимальная,2,164.1,171,4,5.15
62.23.06.096.00,Рязань,пашня,4,2024,Яр.пшеница мягкая,Соя,,203.45,Ликамеро,РС-1,Свои,минимальная,4.5,51.65,187.44,4.62,4.72
62.23.06.097.01,Рязань,пашня,4,2024,Пар,Подсолнечник,,70,,,,,,,,,
62.23.06.097.02,Рязань,пашня,4,2024,Пар,Пар,,26.66,,,,,,,,,
62.24.04.001.00,Рязань,пашня,3,2024,Залежь,,,33,,,,,,,,,
62.24.06.004.00,Рязань,пашня,2,2024,"Залежь, лес","Залежь, лес",,42.61,,,,,,,,,
62.24.07.001.00,Рязань,пашня,4,2024,Люцерна пр.лет корм,Люцерна 1 г.ж.корм,2,100.33,Паола,РС-1,Покупные,минимальная,2.6,100,161,5.1,5.2
62.24.07.002.00,Рязань,пашня,4,2024,Одн.тр.овёс корм,Кукуруза зерно,,11.1,Макс,РС-2,Свои,минимальная,2.1,171,207,5.4,5.4
62.24.07.003.00,Рязань,пашня,4,2024,Одн.тр.овёс корм,Кукуруза зерно,,17.02,Макс,РС-2,Свои,минимальная,2.1,86,109,4.3,4.9
62.24.07.004.00,Рязань,пашня,4,2024,Люцерна пр.лет корм,Люцерна 1 г.ж.корм,2,87.57,Паола,РС-1,Покупные,минимальная,4.7,86,317,7.3,5.2
62.24.07.005.00,Рязань,пашня,4,2024,Подсолнечник,Кукуруза корнаж,,213.72,Суоми,F1,Покупные,минимальная,2.4,75,115,5.9,4.9
62.24.07.006.00,Рязань,пашня,4,2024,Соя,Кукуруза зерно,,27.45,Аргента,РС-1,Покупные,минимальная,1.6,126,192,4.8,5
62.24.07.007.00,Рязань,пашня,3,2024,Соя,Кукуруза зерно,,95.76,Аргента,РС-1,Покупные,минимальная,1.6,59,124,5.5,5
62.24.07.008.00,Рязань,пашня,4,2024,Одн.тр.овёс корм,Кукуруза корнаж,,31.32,Макс,РС-2,Свои,минимальная,2.1,140,233,4.5,5
62.24.07.009.00,Рязань,пашня,4,2024,Овёс,Кукуруза корнаж,,83.02,Макс,РС-2,Свои,минимальная,3.5,,,,
62.24.07.010.00,Рязань,пашня,4,2024,Одн.тр.овёс корм,Кукуруза зерно,,67.77,Макс,РС-2,Свои,минимальная,2.1,,,,
62.24.07.011.00,Рязань,пашня,4,2024,Соя,Кукуруза зерно,,73.51,Аргента,РС-1,Покупные,минимальная,1.6,148,193,4.6,5.7
62.24.07.012.00,Рязань,пашня,4,2024,Люцерна пр.лет корм,Люцерна 1 г.ж.корм,2,119.7,Паола,РС-1,Покупные,минимальная,3.7,118,152,5.6,5.2
62.24.07.013.00,Рязань,пашня,4,2024,Одн.тр.овёс корм,Кукуруза корнаж,,36.14,Макс,РС-2,Свои,минимальная,2.1,95,127,4.9,5.1
62.24.07.014.00,Рязань,пашня,4,2024,Одн.тр.овёс корм,Кукуруза зерно,,13.31,Макс,РС-2,Свои,минимальная,2.1,48,89,4.7,5.3
62.24.07.015.00,Рязань,пашня,4,2024,Одн.тр.овёс корм,Кукуруза зерно,,35.94,Макс,РС-2,Свои,минимальная,2.1,109,180,4.2,5.3
62.24.07.016.00,Рязань,пашня,4,2024,Одн.тр.овёс корм,Кукуруза зерно,,6.83,Макс,РС-2,Свои,минимальная,2.1,36,100,3.8,5
62.24.11.001.00,Рязань,пашня,3,2024,Одн.тр.озимая тритикале корм,Люцерна пр.лет корм,,166.99,Слон,РС-1,Покупные,минимальная,3.6,33,71,4.9,4.9
62.24.11.002.00,Рязань,пашня,3,2024,Одн.тр.озимая тритикале корм,Одн.тр.овёс корм,,62.2,Слон,РС-1,Покупные,минимальная,3.3,47,85,5.4,4.8
62.24.11.003.00,Рязань,пашня,2,2024,Одн.тр.озимая тритикале корм,Одн.тр.овёс корм,,98.63,Слон,РС-1,Покупные,минимальная,3.1,67,97,4.2,5.6
62.24.11.004.00,Рязань,пашня,4,2024,Одн.тр.озимая тритикале корм,Одн.тр.овёс корм,,64.7,Слон,РС-1,Покупные,минимальная,4,131,177,4.7,5.3
62.24.11.005.00,Рязань,пашня,3,2024,Одн.тр.озимая тритикале корм,Люцерна пр.лет корм,,154.79,Слон,РС-1,Покупные,минимальная,4.5,141,192,5,5.1
62.24.11.006.00,Рязань,пашня,4,2024,Одн.тр.озимая тритикале корм,Люцерна пр.лет корм,,87.1,Слон,РС-1,Покупные,минимальная,3.9,84,159,5,5
62.24.11.007.00,Рязань,пашня,2,2024,Одн.тр.озимая тритикале корм,Одн.тр.овёс корм,,80.75,Слон,РС-1,Покупные,минимальная,3.8,112,151,5,5.4
62.24.11.008.01,Рязань,пашня,2,2024,Одн.тр.озимая тритикале корм,Одн.тр.овёс корм,,60.86,Слон,ЭС,Покупные,минимальная,4.4,93,147,5,5.4
62.24.11.008.02,Рязань,пашня,2,2024,Пар,Люцерна пр.лет корм,,50.25,(нет сорта),Без репродукции,Покупные,минимальная,,93,147,5,5.4
62.24.11.009.00,Рязань,пашня,3,2024,Одн.тр.озимая тритикале корм,Люцерна пр.лет корм,,112.47,Слон,РС-1,Покупные,минимальная,3.8,70,108,3.6,4.3
62.24.11.010.01,Рязань,пашня,4,2024,Соя,Яр.пшеница мягкая,,327.18,Аргента,РС-1,Покупные,минимальная,2.5,115,228,5.1,5.1
62.24.11.010.02,Рязань,пашня,4,2024,Пар,Пар,,9.2,,,,минимальная,,115,228,5.1,5.1
62.24.11.011.01,Рязань,пашня,4,2024,Кукуруза силос,Яр.пшеница мягкая,,24.27,Галифакс,F1,Покупные,минимальная,8.1,58,301,3.5,4.6
62.24.11.011.02,Рязань,пашня,4,2024,Площадка под корма,Площадка под корма,,15.87,,,,,,58,301,3.5,4.6
62.24.11.012.00,Рязань,пашня,4,2024,Одн.тр.озимая тритикале корм,Люцерна пр.лет корм,,43.42,Слон,РС-1,Покупные,минимальная,5,187,166,4.9,5.6
62.24.11.013.00,Рязань,пашня,4,2024,Одн.тр.озимая тритикале корм,Одн.тр.овёс корм,,4.05,Слон,ЭС,Покупные,минимальная,9,,,,
62.24.11.014.00,Рязань,пашня,4,2024,Одн.тр.озимая тритикале корм,Люцерна пр.лет корм,,61.83,Слон,ЭС,Покупные,минимальная,3.8,189,234,5.1,5.1
62.24.11.015.00,Рязань,пашня,4,2024,Одн.тр.озимая тритикале корм,Люцерна пр.лет корм,,26.37,Слон,РС-1,Покупные,минимальная,4.3,70,199,6.4,4.8
62.24.11.016.00,Рязань,пашня,4,2024,Одн.тр.озимая тритикале корм,Люцерна пр.лет корм,,91.01,Слон,РС-1,Покупные,минимальная,3.7,98,387,4.7,4.8
62.24.11.017.00,Рязань,пашня,4,2024,Одн.тр.озимая тритикале корм,Люцерна пр.лет корм,,100.61,Слон,РС-1,Покупные,минимальная,3.6,102,182,5.1,5.1
62.24.11.019.01,Рязань,пашня,4,2024,Кукуруза силос,Люцерна пр.лет корм,,206.33,Галифакс,F1,Покупные,минимальная,8.1,114,148,5,5
62.24.11.019.02,Рязань,пашня,4,2024,Кукуруза зерно,Кукуруза силос,,85.38,Галифакс,F1,Покупные,минимальная,5.9,114,148,5,5
62.24.11.020.00,Рязань,пашня,4,2024,Кукуруза зерно,Кукуруза силос,,60.01,Галифакс,F1,Покупные,минимальная,5.9,86,171,4.9,5
62.24.11.021.00,Рязань,пашня,4,2024,Кукуруза зерно,Кукуруза силос,,56,Галифакс,F1,Покупные,минимальная,6.9,,,,
62.24.11.022.00,Рязань,пашня,2,2024,Кукуруза силос,Кукуруза силос,,121.64,Галифакс,F1,Покупные,классическая с плугом,8.1,162,249,5,5
62.24.11.023.00,Рязань,пашня,4,2024,Кукуруза зерно,Кукуруза силос,,56.86,ЛГ 30189,F1,Покупные,минимальная,5.9,101,158,5.1,4.9
62.24.11.024.00,Рязань,пашня,3,2024,Кукуруза силос,Кукуруза силос,,91.45,Галифакс,F1,Покупные,классическая с плугом,8.1,111,129,4.9,5.3
62.24.11.025.00,Рязань,пашня,4,2024,Кукуруза силос,Кукуруза силос,,297.62,Галифакс,F1,Покупные,классическая с плугом,8.1,73,107,5.7,5
62.24.11.026.00,Рязань,пашня,3,2024,Кукуруза силос,Кукуруза силос,,132.51,Галифакс,F1,Покупные,классическая с плугом,8.1,102,125,4.2,5.4
62.24.11.027.00,Рязань,пашня,4,2024,Кукуруза силос,Кукуруза силос,,172,Галифакс,F1,Покупные,минимальная,8.1,,,,
62.24.11.028.00,Рязань,пашня,4,2024,Одн.тр.озимая тритикале корм,Люцерна пр.лет корм,,63.97,Слон,РС-1,Покупные,минимальная,4.7,,,,
62.24.11.029.00,Рязань,пашня,4,2024,Соя,Кукуруза силос,,41.34,Акцент,ЭС,Покупные,минимальная,1.6,55,192,5.7,5
62.24.11.030.00,Рязань,пашня,4,2024,"Залежь, лес","Залежь, лес",,44,,,,,,,,,
62.24.11.031.00,Рязань,пашня,4,2024,"Залежь, лес","Залежь, лес",,62.37,,,,,,,,,
62.24.11.032.00,Рязань,пашня,4,2024,Кукуруза силос,Люцерна пр.лет корм,,188.57,Галифакс,F1,Покупные,минимальная,8.1,76,155,5.3,5.3
62.24.11.033.00,Рязань,пашня,4,2024,Кукуруза зерно,Люцерна пр.лет корм,,119.46,Галифакс,F1,Покупные,минимальная,5.9,,,,
62.24.11.034.00,Рязань,пашня,4,2024,Одн.тр.озимая тритикале корм,Люцерна пр.лет корм,,151.48,Слон,РС-1,Покупные,минимальная,3.8,51,118,4.8,4.8
62.24.11.035.00,Рязань,пашня,4,2024,Одн.тр.озимая тритикале корм,Люцерна пр.лет корм,,350.57,Слон,РС-1,Покупные,классическая с плугом,3.4,92,208,5.7,4.9
62.24.11.036.00,Рязань,пашня,4,2024,Оз.пшеница мягкая,Одн.тр.овёс корм,,160.06,Скипетр,РСт,Свои,минимальная,6,207,408,6.3,4.8
62.24.11.037.00,Рязань,пашня,4,2024,Оз.пшеница мягкая,Одн.тр.овёс корм,,185.86,Скипетр,РСт,Свои,минимальная,4,80,128,4,4.8
62.24.11.038.00,Рязань,пашня,4,2024,Соя,Кукуруза силос,,225.9,ОАК Пруденс,РС-3,Свои,минимальная,1.6,,,,
62.24.11.039.00,Рязань,пашня,4,2024,Кукуруза силос,Кукуруза корнаж,,79.2,Галифакс,F1,Покупные,минимальная,8.1,127,171,4.4,5
62.24.11.040.00,Рязань,пашня,4,2024,Соя,Кукуруза силос,,132.93,ОАК Пруденс,РС-3,Свои,минимальная,1.5,117,134,3.2,5.5
62.24.11.041.00,Рязань,пашня,4,2024,Оз.пшеница мягкая,Одн.тр.овёс корм,,292.27,Скипетр,РСт,Свои,минимальная,4.9,119,201,5.6,5.4
62.24.11.042.00,Рязань,пашня,4,2024,Кукуруза зерно,Люцерна пр.лет корм,,381.91,ЛГ 30189,F1,Покупные,минимальная,5.9,150,218,4.7,5
62.24.11.043.00,Рязань,пашня,4,2024,Подсолнечник,Пар,,41.47,Аркадия,F1,Покупные,минимальная,2.4,,,,
62.24.11.044.00,Рязань,пашня,4,2024,Кукуруза зерно,Яр.пшеница мягкая,,12.05,Галифакс,F1,Покупные,минимальная,5.9,,,,
62.24.11.045.01,Рязань,пашня,4,2024,Кукуруза силос,Яр.пшеница мягкая,,11.9,Галифакс,F1,Покупные,минимальная,9,,,,
62.24.11.045.02,Рязань,пашня,4,2024,Кукуруза корнаж,Яр.пшеница мягкая,,35.3,Галифакс,F1,Покупные,минимальная,5.9,,,,
62.24.11.045.03,Рязань,пашня,4,2024,Кукуруза зерно,Яр.пшеница мягкая,,198.28,Галифакс,F1,Покупные,минимальная,5.9,,,,
62.24.11.046.01,Рязань,пашня,4,2024,Пар,Пар,,26.33,,,,минимальная,,,,,
62.24.11.046.02,Рязань,пашня,4,2024,Пар,Одн.тр.овёс корм,,49.89,,,,минимальная,,,,,
62.24.11.046.03,Рязань,пашня,4,2024,Пар,Пар,,53.37,,,,минимальная,,,,,
62.24.11.047.00,Рязань,пашня,3,2024,Кукуруза зерно,Кукуруза силос,,7.98,Галифакс,F1,Покупные,минимальная,5.9,,,,
